product_id,date,city,market_type,price,unit
16,2023-03-01,Благоевград,retail,22.75,килограм
16,2023-03-08,Благоевград,retail,22.75,килограм
16,2023-03-15,Благоевград,retail,22.49,килограм
16,2023-03-22,Благоевград,retail,22.49,килограм
16,2023-03-29,Благоевград,retail,22.49,килограм
16,2023-04-05,Благоевград,retail,22.49,килограм
16,2023-04-12,Благоевград,retail,22.1,килограм
16,2023-04-19,Благоевград,retail,22.1,килограм
16,2023-04-26,Благоевград,retail,22.1,килограм
16,2023-05-03,Благоевград,retail,22.1,килограм
16,2023-05-10,Благоевград,retail,22.0,килограм
16,2023-05-17,Благоевград,retail,22.0,килограм
16,2023-05-24,Благоевград,retail,22.0,килограм
16,2023-05-31,Благоевград,retail,21.65,килограм
16,2023-06-07,Благоевград,retail,21.65,килограм
16,2023-06-14,Благоевград,retail,21.65,килограм
16,2023-06-21,Благоевград,retail,21.65,килограм
16,2023-06-28,Благоевград,retail,21.99,килограм
16,2023-07-05,Благоевград,retail,21.44,килограм
16,2023-07-12,Благоевград,retail,21.19,килограм
16,2023-07-19,Благоевград,retail,21.44,килограм
16,2023-07-26,Благоевград,retail,21.44,килограм
16,2023-08-02,Благоевград,retail,21.44,килограм
16,2023-08-09,Благоевград,retail,21.44,килограм
16,2023-08-16,Благоевград,retail,21.44,килограм
16,2023-08-23,Благоевград,retail,21.44,килограм
16,2023-08-30,Благоевград,retail,21.44,килограм
16,2023-09-06,Благоевград,retail,21.44,килограм
16,2023-09-13,Благоевград,retail,21.44,килограм
16,2023-09-20,Благоевград,retail,21.44,килограм
16,2023-09-27,Благоевград,retail,21.44,килограм
16,2023-10-04,Благоевград,retail,21.44,килограм
16,2023-10-11,Благоевград,retail,21.44,килограм
16,2023-10-18,Благоевград,retail,21.5,килограм
16,2023-10-25,Благоевград,retail,21.5,килограм
16,2023-11-01,Благоевград,retail,21.7,килограм
16,2023-11-08,Благоевград,retail,21.7,килограм
16,2023-11-15,Благоевград,retail,21.75,килограм
16,2023-11-22,Благоевград,retail,21.75,килограм
16,2023-11-29,Благоевград,retail,21.49,килограм
16,2023-12-06,Благоевград,retail,21.3,килограм
16,2023-12-13,Благоевград,retail,21.3,килограм
16,2023-12-20,Благоевград,retail,21.3,килограм
16,2023-12-27,Благоевград,retail,21.3,килограм
16,2024-01-03,Благоевград,retail,21.3,килограм
16,2024-01-10,Благоевград,retail,21.3,килограм
16,2024-01-17,Благоевград,retail,21.3,килограм
16,2024-01-24,Благоевград,retail,21.3,килограм
16,2024-01-31,Благоевград,retail,21.3,килограм
16,2024-02-07,Благоевград,retail,21.75,килограм
16,2024-02-14,Благоевград,retail,21.75,килограм
16,2024-02-21,Благоевград,retail,21.75,килограм
16,2024-02-28,Благоевград,retail,21.75,килограм
16,2024-03-06,Благоевград,retail,21.75,килограм
16,2024-03-13,Благоевград,retail,21.7,килограм
16,2024-03-20,Благоевград,retail,21.99,килограм
16,2024-03-27,Благоевград,retail,21.99,килограм
16,2024-04-03,Благоевград,retail,21.99,килограм
16,2024-04-10,Благоевград,retail,21.75,килограм
16,2024-04-17,Благоевград,retail,21.75,килограм
16,2024-04-24,Благоевград,retail,21.9,килограм
16,2024-05-01,Благоевград,retail,21.9,килограм
16,2024-05-08,Благоевград,retail,21.9,килограм
16,2024-05-15,Благоевград,retail,21.9,килограм
16,2024-06-05,Благоевград,retail,21.9,килограм
16,2024-06-12,Благоевград,retail,22.25,килограм
16,2024-06-19,Благоевград,retail,22.25,килограм
16,2024-06-26,Благоевград,retail,22.25,килограм
16,2024-07-03,Благоевград,retail,22.25,килограм
16,2024-07-10,Благоевград,retail,22.25,килограм
16,2024-07-17,Благоевград,retail,21.9,килограм
16,2024-07-24,Благоевград,retail,21.9,килограм
16,2024-08-07,Благоевград,retail,21.9,килограм
16,2024-09-04,Благоевград,retail,22.2,килограм
16,2024-10-02,Благоевград,retail,22.25,килограм
16,2024-11-06,Благоевград,retail,22.99,килограм
16,2024-12-04,Благоевград,retail,23.6,килограм
16,2025-01-01,Благоевград,retail,23.6,килограм
16,2025-02-05,Благоевград,retail,24.3,килограм
16,2025-03-05,Благоевград,retail,24.5,килограм
16,2025-04-02,Благоевград,retail,24.5,килограм
16,2025-05-07,Благоевград,retail,23.99,килограм
16,2025-06-04,Благоевград,retail,23.75,килограм
16,2025-07-02,Благоевград,retail,23.75,килограм
16,2025-08-06,Благоевград,retail,23.49,килограм
16,2023-02-22,Благоевград,wholesale,17.55,килограм
16,2023-03-01,Благоевград,wholesale,17.54,килограм
16,2023-03-07,Благоевград,wholesale,17.33,килограм
16,2023-03-15,Благоевград,wholesale,18.05,килограм
16,2023-03-22,Благоевград,wholesale,17.93,килограм
16,2023-03-29,Благоевград,wholesale,17.77,килограм
16,2023-04-05,Благоевград,wholesale,16.63,килограм
16,2023-04-12,Благоевград,wholesale,16.99,килограм
16,2023-04-19,Благоевград,wholesale,16.99,килограм
16,2023-04-26,Благоевград,wholesale,16.6,килограм
16,2023-05-03,Благоевград,wholesale,15.85,килограм
16,2023-05-10,Благоевград,wholesale,12.85,килограм
16,2023-05-17,Благоевград,wholesale,14.9,килограм
16,2023-06-07,Благоевград,wholesale,11.53,килограм
16,2023-06-14,Благоевград,wholesale,11.01,килограм
16,2023-06-21,Благоевград,wholesale,11.01,килограм
16,2023-06-28,Благоевград,wholesale,12.3,килограм
16,2023-07-05,Благоевград,wholesale,11.01,килограм
16,2023-07-12,Благоевград,wholesale,12.12,килограм
16,2023-07-19,Благоевград,wholesale,12.3,килограм
16,2023-07-26,Благоевград,wholesale,12.15,килограм
16,2023-08-02,Благоевград,wholesale,11.85,килограм
16,2023-08-09,Благоевград,wholesale,11.85,килограм
16,2023-08-16,Благоевград,wholesale,11.85,килограм
16,2023-08-23,Благоевград,wholesale,11.95,килограм
16,2023-08-30,Благоевград,wholesale,11.35,килограм
16,2023-09-20,Благоевград,wholesale,13.35,килограм
16,2023-09-27,Благоевград,wholesale,13.35,килограм
16,2023-10-04,Благоевград,wholesale,11.35,килограм
16,2023-10-11,Благоевград,wholesale,11.35,килограм
16,2023-10-18,Благоевград,wholesale,11.35,килограм
16,2023-10-25,Благоевград,wholesale,11.35,килограм
16,2023-11-01,Благоевград,wholesale,11.35,килограм
16,2023-11-08,Благоевград,wholesale,11.35,килограм
16,2023-11-15,Благоевград,wholesale,11.35,килограм
16,2023-11-22,Благоевград,wholesale,11.35,килограм
16,2023-11-29,Благоевград,wholesale,11.35,килограм
16,2023-12-06,Благоевград,wholesale,11.35,килограм
16,2023-12-13,Благоевград,wholesale,11.35,килограм
16,2023-12-20,Благоевград,wholesale,11.35,килограм
16,2024-01-03,Благоевград,wholesale,11.35,килограм
16,2024-01-10,Благоевград,wholesale,11.35,килограм
16,2024-01-17,Благоевград,wholesale,11.35,килограм
16,2024-01-24,Благоевград,wholesale,11.35,килограм
16,2024-01-31,Благоевград,wholesale,11.35,килограм
16,2024-02-07,Благоевград,wholesale,11.35,килограм
16,2024-02-14,Благоевград,wholesale,11.35,килограм
16,2024-02-21,Благоевград,wholesale,11.35,килограм
16,2024-02-28,Благоевград,wholesale,11.35,килограм
16,2024-03-06,Благоевград,wholesale,11.35,килограм
16,2024-03-13,Благоевград,wholesale,11.35,килограм
16,2024-03-20,Благоевград,wholesale,11.35,килограм
16,2024-03-27,Благоевград,wholesale,11.35,килограм
16,2024-04-03,Благоевград,wholesale,11.35,килограм
16,2024-04-10,Благоевград,wholesale,11.35,килограм
16,2024-04-17,Благоевград,wholesale,11.35,килограм
16,2024-04-25,Благоевград,wholesale,11.35,килограм
16,2024-05-01,Благоевград,wholesale,11.35,килограм
16,2024-05-08,Благоевград,wholesale,11.35,килограм
16,2024-05-15,Благоевград,wholesale,11.35,килограм
16,2024-06-05,Благоевград,wholesale,11.35,килограм
16,2024-06-19,Благоевград,wholesale,11.35,килограм
16,2024-06-26,Благоевград,wholesale,13.01,килограм
16,2024-07-03,Благоевград,wholesale,11.35,килограм
16,2024-07-17,Благоевград,wholesale,13.37,килограм
16,2024-07-24,Благоевград,wholesale,13.27,килограм
16,2024-08-07,Благоевград,wholesale,13.0,килограм
16,2024-09-04,Благоевград,wholesale,13.3,килограм
16,2024-10-02,Благоевград,wholesale,13.34,килограм
16,2024-11-06,Благоевград,wholesale,11.68,килограм
16,2024-12-04,Благоевград,wholesale,12.07,килограм
16,2025-01-01,Благоевград,wholesale,13.02,килограм
16,2025-02-05,Благоевград,wholesale,16.98,килограм
16,2025-03-05,Благоевград,wholesale,17.0,килограм
16,2025-04-02,Благоевград,wholesale,17.3,килограм
16,2025-05-07,Благоевград,wholesale,16.25,килограм
16,2025-06-04,Благоевград,wholesale,16.62,килограм
16,2025-07-02,Благоевград,wholesale,16.19,килограм
16,2025-08-06,Благоевград,wholesale,18.3,килограм
16,2023-03-01,Бургас,retail,24.95,килограм
16,2023-03-08,Бургас,retail,24.95,килограм
16,2023-03-15,Бургас,retail,24.95,килограм
16,2023-03-22,Бургас,retail,24.95,килограм
16,2023-03-29,Бургас,retail,24.95,килограм
16,2023-04-05,Бургас,retail,24.6,килограм
16,2023-04-12,Бургас,retail,24.6,килограм
16,2023-04-19,Бургас,retail,24.6,килограм
16,2023-04-26,Бургас,retail,24.6,килограм
16,2023-05-03,Бургас,retail,24.6,килограм
16,2023-05-10,Бургас,retail,23.6,килограм
16,2023-05-17,Бургас,retail,22.69,килограм
16,2023-05-24,Бургас,retail,21.79,килограм
16,2023-05-31,Бургас,retail,21.69,килограм
16,2023-06-07,Бургас,retail,21.59,килограм
16,2023-06-14,Бургас,retail,20.99,килограм
16,2023-06-21,Бургас,retail,20.49,килограм
16,2023-06-28,Бургас,retail,19.74,килограм
16,2023-07-05,Бургас,retail,19.49,килограм
16,2023-07-12,Бургас,retail,19.49,килограм
16,2023-07-19,Бургас,retail,19.49,килограм
16,2023-07-26,Бургас,retail,19.49,килограм
16,2023-08-02,Бургас,retail,19.49,килограм
16,2023-08-09,Бургас,retail,19.49,килограм
16,2023-08-16,Бургас,retail,19.49,килограм
16,2023-08-23,Бургас,retail,19.49,килограм
16,2023-08-30,Бургас,retail,19.49,килограм
16,2023-09-06,Бургас,retail,19.49,килограм
16,2023-09-13,Бургас,retail,19.49,килограм
16,2023-09-20,Бургас,retail,19.49,килограм
16,2023-09-27,Бургас,retail,19.49,килограм
16,2023-10-04,Бургас,retail,19.49,килограм
16,2023-10-11,Бургас,retail,19.49,килограм
16,2023-10-18,Бургас,retail,19.49,килограм
16,2023-10-25,Бургас,retail,19.49,килограм
16,2023-11-01,Бургас,retail,19.49,килограм
16,2023-11-08,Бургас,retail,19.49,килограм
16,2023-11-15,Бургас,retail,19.49,килограм
16,2023-11-22,Бургас,retail,19.49,килограм
16,2023-11-29,Бургас,retail,19.49,килограм
16,2023-12-06,Бургас,retail,19.49,килограм
16,2023-12-13,Бургас,retail,19.49,килограм
16,2023-12-20,Бургас,retail,19.49,килограм
16,2023-12-27,Бургас,retail,19.49,килограм
16,2024-01-03,Бургас,retail,19.49,килограм
16,2024-01-10,Бургас,retail,19.49,килограм
16,2024-01-17,Бургас,retail,19.49,килограм
16,2024-01-24,Бургас,retail,19.49,килограм
16,2024-01-31,Бургас,retail,19.49,килограм
16,2024-02-07,Бургас,retail,19.49,килограм
16,2024-02-14,Бургас,retail,19.49,килограм
16,2024-02-21,Бургас,retail,19.49,килограм
16,2024-02-28,Бургас,retail,19.49,килограм
16,2024-03-06,Бургас,retail,19.49,килограм
16,2024-03-13,Бургас,retail,19.49,килограм
16,2024-03-20,Бургас,retail,19.49,килограм
16,2024-03-27,Бургас,retail,19.49,килограм
16,2024-04-03,Бургас,retail,19.49,килограм
16,2024-04-10,Бургас,retail,19.49,килограм
16,2024-04-17,Бургас,retail,19.49,килограм
16,2024-04-24,Бургас,retail,19.49,килограм
16,2024-05-01,Бургас,retail,19.49,килограм
16,2024-05-08,Бургас,retail,19.49,килограм
16,2024-05-15,Бургас,retail,19.49,килограм
16,2024-06-05,Бургас,retail,19.49,килограм
16,2024-06-12,Бургас,retail,19.49,килограм
16,2024-06-19,Бургас,retail,19.49,килограм
16,2024-06-26,Бургас,retail,19.49,килограм
16,2024-07-03,Бургас,retail,19.49,килограм
16,2024-07-10,Бургас,retail,19.49,килограм
16,2024-07-17,Бургас,retail,19.49,килограм
16,2024-07-24,Бургас,retail,19.49,килограм
16,2024-08-07,Бургас,retail,19.49,килограм
16,2024-09-04,Бургас,retail,19.49,килограм
16,2024-10-02,Бургас,retail,19.49,килограм
16,2024-11-06,Бургас,retail,20.49,килограм
16,2024-12-04,Бургас,retail,20.49,килограм
16,2025-01-01,Бургас,retail,20.49,килограм
16,2025-02-05,Бургас,retail,20.49,килограм
16,2025-03-05,Бургас,retail,20.99,килограм
16,2025-04-02,Бургас,retail,21.25,килограм
16,2025-05-07,Бургас,retail,21.75,килограм
16,2025-06-04,Бургас,retail,21.75,килограм
16,2025-07-02,Бургас,retail,21.75,килограм
16,2025-08-06,Бургас,retail,21.75,килограм
16,2023-03-01,България,retail,24.42,килограм
16,2023-03-08,България,retail,24.4,килограм
16,2023-03-15,България,retail,24.27,килограм
16,2023-03-22,България,retail,24.22,килограм
16,2023-03-29,България,retail,24.19,килограм
16,2023-04-05,България,retail,24.12,килограм
16,2023-04-12,България,retail,24.16,килограм
16,2023-04-19,България,retail,24.2,килограм
16,2023-04-26,България,retail,24.11,килограм
16,2023-05-03,България,retail,23.93,килограм
16,2023-05-10,България,retail,23.79,килограм
16,2023-05-17,България,retail,23.69,килограм
16,2023-05-24,България,retail,23.53,килограм
16,2023-05-31,България,retail,23.45,килограм
16,2023-06-07,България,retail,23.49,килограм
16,2023-06-14,България,retail,23.48,килограм
16,2023-06-21,България,retail,23.25,килограм
16,2023-06-28,България,retail,23.06,килограм
16,2023-07-05,България,retail,23.02,килограм
16,2023-07-12,България,retail,23.0,килограм
16,2023-07-19,България,retail,23.02,килограм
16,2023-07-26,България,retail,22.96,килограм
16,2023-08-02,България,retail,22.77,килограм
16,2023-08-09,България,retail,22.7,килограм
