product_id,date,city,market_type,price,unit
14,2023-03-01,Благоевград,retail,16.15,килограм
14,2023-03-08,Благоевград,retail,16.5,килограм
14,2023-03-15,Благоевград,retail,16.5,килограм
14,2023-03-22,Благоевград,retail,16.5,килограм
14,2023-03-29,Благоевград,retail,16.5,килограм
14,2023-04-05,Благоевград,retail,16.55,килограм
14,2023-04-12,Благоевград,retail,16.25,килограм
14,2023-04-19,Благоевград,retail,15.99,килограм
14,2023-04-26,Благоевград,retail,15.99,килограм
14,2023-05-03,Благоевград,retail,15.99,килограм
14,2023-05-10,Благоевград,retail,16.25,килограм
14,2023-05-17,Благоевград,retail,16.25,килограм
14,2023-05-24,Благоевград,retail,15.95,килограм
14,2023-05-31,Благоевград,retail,15.95,килограм
14,2023-06-07,Благоевград,retail,15.4,килограм
14,2023-06-14,Благоевград,retail,15.49,килограм
14,2023-06-21,Благоевград,retail,15.49,килограм
14,2023-06-28,Благоевград,retail,15.49,килограм
14,2023-07-05,Благоевград,retail,15.75,килограм
14,2023-07-12,Благоевград,retail,15.45,килограм
14,2023-07-19,Благоевград,retail,15.45,килограм
14,2023-07-26,Благоевград,retail,15.45,килограм
14,2023-08-02,Благоевград,retail,15.45,килограм
14,2023-08-09,Благоевград,retail,15.45,килограм
14,2023-08-16,Благоевград,retail,15.45,килограм
14,2023-08-23,Благоевград,retail,15.45,килограм
14,2023-08-30,Благоевград,retail,15.45,килограм
14,2023-09-06,Благоевград,retail,15.45,килограм
14,2023-09-13,Благоевград,retail,15.49,килограм
14,2023-09-20,Благоевград,retail,15.24,килограм
14,2023-09-27,Благоевград,retail,15.24,килограм
14,2023-10-04,Благоевград,retail,15.24,килограм
14,2023-10-11,Благоевград,retail,15.24,килограм
14,2023-10-18,Благоевград,retail,15.24,килограм
14,2023-10-25,Благоевград,retail,15.24,килограм
14,2023-11-01,Благоевград,retail,15.24,килограм
14,2023-11-08,Благоевград,retail,14.99,килограм
14,2023-11-15,Благоевград,retail,14.99,килограм
14,2023-11-22,Благоевград,retail,14.99,килограм
14,2023-11-29,Благоевград,retail,15.2,килограм
14,2023-12-06,Благоевград,retail,15.2,килограм
14,2023-12-13,Благоевград,retail,15.2,килограм
14,2023-12-20,Благоевград,retail,15.2,килограм
14,2023-12-27,Благоевград,retail,15.2,килограм
